"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/25/2020","AQS","280490020","1","0.7","ppm","8","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/26/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/27/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","18","75.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/28/2020","AQS","280490020","1","0.7","ppm","8","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/29/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/30/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"01/31/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/01/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/02/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/03/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/04/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/05/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/06/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","17","71.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/07/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/08/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/09/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/10/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","18","75.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/11/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/12/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/13/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/14/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/15/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/16/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/17/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/18/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/19/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/20/2020","AQS","280490020","1","0.1","ppm","1","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/21/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/22/2020","AQS","280490020","1","0.3","ppm","3","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/23/2020","AQS","280490020","1","0.3","ppm","3","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/24/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","17","71.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/25/2020","AQS","280490020","1","0.3","ppm","3","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/26/2020","AQS","280490020","1","0.2","ppm","2","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/27/2020","AQS","280490020","1","0.3","ppm","3","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/28/2020","AQS","280490020","1","0.5","ppm","6","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"02/29/2020","AQS","280490020","1","0.6","ppm","7","Jackson NCORE","24","100.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"03/01/2020","AQS","280490020","1","0.4","ppm","5","Jackson NCORE","2","8.0000","42101","Carbon monoxide","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
