"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/28/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"01/29/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"01/30/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"01/31/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/01/2020","AQS","040139997","1","1.3","ppm","15","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/02/2020","AQS","040139997","1","1.1","ppm","13","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/03/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/04/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/05/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/06/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","18","75.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/07/2020","AQS","040139997","1","0.8","ppm","9","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/08/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/09/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/10/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/11/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/12/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/13/2020","AQS","040139997","1","0.8","ppm","9","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/14/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/15/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/16/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/17/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/18/2020","AQS","040139997","1","0.8","ppm","9","JLG SUPERSITE","18","75.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/19/2020","AQS","040139997","1","0.9","ppm","10","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/20/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/21/2020","AQS","040139997","1","0.7","ppm","8","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/22/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/23/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/24/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/25/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/26/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/27/2020","AQS","040139997","1","0.8","ppm","9","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/28/2020","AQS","040139997","1","1.1","ppm","13","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"02/29/2020","AQS","040139997","1","1.1","ppm","13","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/01/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/02/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","18","75.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/03/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/04/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/05/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/06/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/07/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/08/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/09/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/10/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/11/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/12/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/13/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/14/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/15/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/16/2020","AQS","040139997","1","0.6","ppm","7","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/17/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/18/2020","AQS","040139997","1","0.2","ppm","2","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/19/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/20/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/21/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/22/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/23/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/24/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/25/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/26/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/27/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/28/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/29/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/30/2020","AQS","040139997","1","0.4","ppm","5","JLG SUPERSITE","18","75.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"03/31/2020","AQS","040139997","1","0.5","ppm","6","JLG SUPERSITE","24","100.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"04/01/2020","AQS","040139997","1","0.3","ppm","3","JLG SUPERSITE","2","8.0000","42101","Carbon monoxide","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
