"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/14/2020","AQS","080013001","1","0.8","ppm","9","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/15/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/16/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/17/2020","AQS","080013001","1","0.9","ppm","10","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/18/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/19/2020","AQS","080013001","1","0.9","ppm","10","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/20/2020","AQS","080013001","1","1","ppm","11","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/21/2020","AQS","080013001","1","0.9","ppm","10","Welby","16","67.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/22/2020","AQS","080013001","1","1","ppm","11","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/23/2020","AQS","080013001","1","0.5","ppm","6","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/24/2020","AQS","080013001","1","1","ppm","11","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/25/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/26/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/27/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/28/2020","AQS","080013001","1","0.7","ppm","8","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/29/2020","AQS","080013001","1","0.9","ppm","10","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/30/2020","AQS","080013001","1","0.5","ppm","6","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/31/2020","AQS","080013001","1","0.7","ppm","8","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/01/2020","AQS","080013001","1","0.7","ppm","8","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/02/2020","AQS","080013001","1","0.2","ppm","2","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/03/2020","AQS","080013001","1","0.2","ppm","2","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/04/2020","AQS","080013001","1","0.2","ppm","2","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/05/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/06/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/07/2020","AQS","080013001","1","0.3","ppm","3","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/08/2020","AQS","080013001","1","0.7","ppm","8","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/09/2020","AQS","080013001","1","0.5","ppm","6","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/10/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/11/2020","AQS","080013001","1","0.5","ppm","6","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/12/2020","AQS","080013001","1","0.8","ppm","9","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/13/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/14/2020","AQS","080013001","1","0.9","ppm","10","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/15/2020","AQS","080013001","1","0.3","ppm","3","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/16/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/17/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/18/2020","AQS","080013001","1","0.3","ppm","3","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/19/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/20/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/21/2020","AQS","080013001","1","1","ppm","11","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/22/2020","AQS","080013001","1","0.8","ppm","9","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/23/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/24/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/25/2020","AQS","080013001","1","0.2","ppm","2","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/26/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/27/2020","AQS","080013001","1","0.3","ppm","3","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/28/2020","AQS","080013001","1","0.4","ppm","5","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"02/29/2020","AQS","080013001","1","0.6","ppm","7","Welby","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"03/01/2020","AQS","080013001","1","0.5","ppm","6","Welby","2","8.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/01/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","19","79.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/02/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/03/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/04/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/05/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/06/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/07/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/08/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/09/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/10/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/11/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/12/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/13/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/14/2020","AQS","080310002","2","1.3","ppm","15","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/15/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/16/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/17/2020","AQS","080310002","2","1.1","ppm","13","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/18/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/19/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/20/2020","AQS","080310002","2","0.9","ppm","10","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/21/2020","AQS","080310002","2","1.6","ppm","18","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/22/2020","AQS","080310002","2","1.1","ppm","13","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/23/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/24/2020","AQS","080310002","2","0.9","ppm","10","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/25/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/26/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/27/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/28/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","16","67.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/29/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/30/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/31/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","18","75.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/01/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/02/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/03/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/04/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/05/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/06/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/07/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/08/2020","AQS","080310002","2","1.1","ppm","13","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/09/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/10/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/11/2020","AQS","080310002","2","0.9","ppm","10","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/12/2020","AQS","080310002","2","1","ppm","11","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/13/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/14/2020","AQS","080310002","2","1.1","ppm","13","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/15/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/16/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/17/2020","AQS","080310002","2","0.8","ppm","9","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/18/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/19/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/20/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/21/2020","AQS","080310002","2","0.7","ppm","8","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/22/2020","AQS","080310002","2","1","ppm","11","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/23/2020","AQS","080310002","2","0.6","ppm","7","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/24/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/25/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/26/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/27/2020","AQS","080310002","2","0.3","ppm","3","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/28/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"02/29/2020","AQS","080310002","2","0.5","ppm","6","DENVER - CAMP","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"03/01/2020","AQS","080310002","2","0.4","ppm","5","DENVER - CAMP","2","8.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.7511840009277","-104.987625"
"01/01/2020","AQS","080310026","1","0.5","ppm","6","La Casa","19","79.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/02/2020","AQS","080310026","1","0.4","ppm","5","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/03/2020","AQS","080310026","1","0.4","ppm","5","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/04/2020","AQS","080310026","1","0.4","ppm","5","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/05/2020","AQS","080310026","1","0.3","ppm","3","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/06/2020","AQS","080310026","1","0.3","ppm","3","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/07/2020","AQS","080310026","1","0.6","ppm","7","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/08/2020","AQS","080310026","1","0.6","ppm","7","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/09/2020","AQS","080310026","1","0.4","ppm","5","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/10/2020","AQS","080310026","1","0.4","ppm","5","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
"01/11/2020","AQS","080310026","1","0.5","ppm","6","La Casa","24","100.0000","42101","Carbon monoxide","19740","Denver-Aurora-Lakewood, CO","08","Colorado","031","Denver","39.77949","-105.00518"
