"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2020","AQS","401090097","1","0.6","ppm","7","Near Road","19","79.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/02/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/03/2020","AQS","401090097","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/04/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/05/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/06/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/07/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/08/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/09/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/10/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/11/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/12/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/13/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/14/2020","AQS","401090097","1","0.9","ppm","10","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/15/2020","AQS","401090097","1","0.7","ppm","8","Near Road","13","54.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/29/2020","AQS","401090097","1","0.5","ppm","6","Near Road","1","4.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/30/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"01/31/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/01/2020","AQS","401090097","1","0.8","ppm","9","Near Road","13","54.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/02/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/03/2020","AQS","401090097","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/04/2020","AQS","401090097","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/05/2020","AQS","401090097","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/06/2020","AQS","401090097","1","0.7","ppm","8","Near Road","17","71.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/07/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/08/2020","AQS","401090097","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/09/2020","AQS","401090097","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
"02/10/2020","AQS","401090097","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","36420","Oklahoma City, OK","40","Oklahoma","109","Oklahoma","35.503069688433","-97.5779809690174"
